movie_id,cast_name,cast_id,order
80271,Delphine Pontvieux,1485773,33
80271,Leisa Pulido,1588355,34
80271,Barbara Robertson,1739912,35
80271,Russell Steinberg,1523144,36
80271,Brady Tutton,1739914,37
80271,Tanz Watson,1739915,38
80271,Armon York Williams,1739917,39
80271,Tedra Millan,1739919,40
80271,Ismail Abdul-Aziz,1739921,41
80271,Ismail Abdul-Aziz,1739922,42
80271,Arnold Agee,1735975,43
80271,Sydney Alton,1739923,44
80271,Mike Ancrile,1123015,45
80271,Cara AnnMarie,1283933,46
80271,Chris Astoyan,1620729,47
80271,Apollo Bacala,1364762,48
80271,Elias Bahri,1739927,49
80271,Christina M. Bender,1738403,50
80271,Andrew Biesen,1739928,51
80271,Mark Bonto,1738410,52
80271,Ewan Bourne,1739929,53
80271,Randal Bruce,1739930,54
80271,Ron Causey ,146414,55
80271,Abbie Dunn,521961,56
80271,Jay Harper,1469374,57
80271,Pennie-Marie Hawkins,1739267,58
80271,Mathew Jadan,1739931,59
80271,Ericka Johnson,1739932,60
80271,Demi Kazanis,1394330,61
80271,Joe Kras,1649258,62
80271,Don Kress,505400,63
80271,Fox Langenkamp,1739936,64
80271,Chameria Law,150670,65
80271,Dervis Lici,1738384,66
80271,Bryan Matti,1739419,67
80271,Joshua McCarthy,1739939,68
80271,Matt McClelland,1739940,69
80271,Kristen Paul,1739941,70
80271,Dwayne Roszkowski,1526610,71
80271,Joey Segars,1739943,72
80271,Barbara Szeman,1457900,73
80271,Eric Tuchelske,1739812,74
80271,Amanda Wright,1737866,75
97365,Marion Cotillard,8293,0
97365,Matthias Schoenaerts,73381,1
97365,Bouli Lanners,47822,2
97365,Céline Sallette,72255,3
97365,Corinne Masiero,1033671,4
97365,Mourad Frarema,1033672,5
97365,Jean-Michel Correia,1033673,6
97365,Armand Verdure,1123784,7
97365,Yannick Choirat,1123785,8
97365,Fred Menut,1123786,9
97365,Duncan Versteegh,1123787,10
97365,Katia Chaperon,1123788,11
97365,Catherine Fa,1123789,12
97365,Françoise Michaud,144261,13
70667,Pål Sverre Hagen,76556,0
70667,Anders Baasmo Christiansen,77976,1
70667,Tobias Santelmann,559195,2
70667,Gustaf Skarsgård,63764,3
70667,Odd-Magnus Williamson,559194,4
70667,Jakob Oftebro,76555,5
70667,Agnes Kittelsen,76548,6
70667,Manuel Cauchi,121546,7
70667,Richard Trinder,1796485,8
70667,Søren Pilmark,64122,9
70667,Peter Wight,17476,10
70667,Jo Adrian Haavind,1334214,11
70667,Ian Bonar,122556,12
62214,Charlie Tahan,49918,0
62214,Catherine O'Hara,11514,1
62214,Martin Short,519,2
62214,Martin Landau,2641,3
62214,Atticus Shaffer,66646,4
62214,Winona Ryder,1920,5
62214,Robert Capron,111922,6
62214,James Hiroyuki Liao,58330,7
62214,Conchata Ferrell,1909,8
62214,Tom Kenny,78798,9
82507,Ethan Hawke,569,0
82507,Juliet Rylance,928906,1
82507,Vincent D'Onofrio,7132,2
82507,James Ransone,5296,3
82507,Fred Dalton Thompson,17874,4
82507,Clare Foley,928905,5
82507,Michael Hall D'Addario,928908,6
82507,Victoria Leigh,928909,7
82507,Blake Mizrahi,1017265,8
82507,Cameron Ocasio,928907,9
82507,Danielle Kotch,1179260,10
82507,Ethan Haberfield,1859942,11
82507,Nicholas King,1423420,12
82507,Tavis Smiley,1230614,13
82507,Rachel Konstantin,1575466,14
76492,Adam Sandler,19292,0
76492,Steve Buscemi,884,1
76492,David Spade,60950,2
76492,Kevin James,32895,3
76492,Selena Gomez,77948,4
76492,Andy Samberg,62861,5
76492,Fran Drescher,53122,6
76492,Molly Shannon,28640,7
76492,Cee Lo Green,458843,8
76492,Jon Lovitz,16165,9
76492,Rick Kavanian,37034,10
76492,Elyas M’Barek,25409,11
76492,Josefine Preuß,25401,12
76492,Sadie Sandler,1202534,13
76492,Jackie Sandler,60959,14
76492,Brian Stack,1230389,15
76492,Chris Parnell,51382,16
76492,Robert Smigel,53684,17
76492,Rob Riggle,71403,18
76492,Paul Brittain,1529934,19
76492,Brian McCann,1237236,20
76492,Jonny Solomon,1526129,21
76492,Jim Wise,1218308,22
76492,James C.J. Williams,587698,23
68734,Ben Affleck,880,0
68734,Bryan Cranston,17419,1
68734,Alan Arkin,1903,2
68734,John Goodman,1230,3
68734,Victor Garber,8536,4
68734,Tate Donovan,15455,5
68734,Clea DuVall,20387,6
68734,Scoot McNairy,59233,7
68734,Rory Cochrane,51792,8
68734,Christopher Denham,61510,9
68734,Kerry Bishé,58356,10
68734,Kyle Chandler,3497,11
68734,Chris Messina,61659,12
68734,Zeljko Ivanek,6752,13
68734,Titus Welliver,39389,14
68734,Richard Kind,21125,15
68734,Taylor Schilling,221809,17
68734,Keith Szarabajka,87957,18
68734,Bob Gunton,4029,19
68734,Page Leong,156729,20
68734,Omid Abtahi,167862,21
68734,Sheila Vand,220573,22
68734,Karina Logue,62567,23
68734,Ryan Ahern,970534,24
68734,Bill Tangradi,1212192,25
68734,Jamie McShane,79079,26
68734,Roberto Garcia,1272989,27
68734,Christopher Stanley,1222215,28
68734,Jon Woodward Kirby,1272990,29
68734,Victor McCay,155030,30
68734,Matt Nolan,159720,31
68734,J.R. Cacia,207736,32
68734,Bill Kalmenson,157119,33
68734,Rob Brownstein,62146,34
68734,David Sullivan,76625,35
68734,John Boyd,58621,36
68734,Yuriy Sardarov,150672,37
68734,Nikka Far,1272991,38
68734,Aidan Sussman,998350,39
68734,Barry Livingston,75344,40
68734,Ali Saam,1272992,41
68734,Araz Vahid Ebrahim Nia,1272993,42
68734,Scott Anthony Leet,108699,43
68734,Michael Parks,2536,44
68734,Mehrdad Sarlak,1288785,45
68734,Ray Haratian,965673,46
68734,Matthew Glave,1219226,47
68734,Nancy Stelle,1115997,48
68734,Mark Smith,1214974,49
68734,Richard Dillane,176227,50
68734,Farshad Farahat,1402460,51
68734,Alborz Basiratmand,1503003,52
68734,Ruty Rutenberg,1503004,53
68734,Michael Woolston,1503005,54
68734,Sharareh Sedghi,1503006,55
68734,Bobby Zegar,1503007,56
68734,Ray Porter,11675,57
68734,Allegra Carpenter,1378128,58
68734,Adrienne Barbeau,11782,59
68734,Houshang Touzie,1684616,60
68734,Richard Allan Jones,1358567,61
86838,Colin Farrell,72466,0
86838,Sam Rockwell,6807,1
86838,Woody Harrelson,57755,2
86838,Christopher Walken,4690,3
86838,Tom Waits,2887,4
86838,Abbie Cornish,37260,5
86838,Olga Kurylenko,18182,6
86838,Zeljko Ivanek,6752,7
86838,Michael Pitt,10692,8
86838,Michael Stuhlbarg,72873,9
86838,Linda Bright Clay,1170658,10
86838,Joseph Lyle Taylor,159879,11
86838,Kevin Corrigan,18472,12
86838,Gabourey Sidibe,109560,13
86838,Amanda Warren,1170657,14
86838,Helena Mattsson,113676,15
86838,Harry Dean Stanton,5048,16
86838,James Landry Hébert,1170659,17
86838,Christopher Gehrman,71686,18
86838,Christian Barillas,1055520,19
86838,Long Nguyen,111185,20
86838,Christine Marzano,1170656,21
86838,Frank Alvarez,65826,22
86838,Brendan Sexton III,2839,23
86838,John Bishop,1145861,24
86838,Richard Wharton,87115,25
86838,Johnny Bolton,1834641,26
86838,Ronnie Gene Blevins,98804,27
86838,Tai Chan Ngo,1118671,28
86838,Bonny,1834642,29
86838,Samantha Cutaran,1628961,30
86838,Kiran Deol,970238,31
86838,Patrick O'Connor,1599175,32
79697,Hugh Jackman,6968,0
79697,Jennifer Garner,9278,1
79697,Ty Burrell,15232,2
79697,Olivia Wilde,59315,3
79697,Alicia Silverstone,5588,4
79697,Pruitt Taylor Vince,3201,5
79697,Kristen Schaal,109869,6
79697,Rob Corddry,52997,7
79697,Phyllis Smith,169200,8
79697,Ashley Greene,45827,9
79697,Yara Shahidi,118372,10
79697,Garrett Schenck,146134,11
79697,Judy Leavell,225368,12
79697,Joe Chrest,141762,13
79697,Deana Ricks,1654871,14
79697,Kelly Tippens,1654872,15
79697,Dodie Brown,138608,16
79697,Brett Hill,111019,17
79697,Mark Oliver,1654873,18
79697,Cindy Creekmore,1471865,19
79697,Jeanne Evans,1654898,20
79697,Corena Chase,133070,21
79697,Andrew Daly,95875,22
79697,Heather Cates,1654918,23
84306,Josh Radnor,144009,0
84306,Elizabeth Olsen,550843,1
84306,Richard Jenkins,28633,2
84306,Allison Janney,19,3
84306,Elizabeth Reaser,53755,4
84306,John Magaro,37154,5
84306,Kate Burton,20879,6
84306,Robert Desiderio,160319,7
84306,Zac Efron,29222,8
84306,Kristen Bush,205701,9
84306,Ali Ahn,1323810,10
84306,Ned Daunis,1494364,11
84306,Gregg Edelman,17179,12
57089,Hayden Panettiere,17265,0
57089,Bill Hader,19278,1
57089,Joan Cusack,3234,2
57089,Patrick Warburton,9657,3
57089,Glenn Close,515,4
57089,David Ogden Stiers,28010,5
57089,Amy Poehler,56322,6
57089,Cory Edwards,61373,7
57089,Martin Short,519,8
57089,Brad Garrett,18,9
57089,Andy Dick,43120,10
57089,David Alan Grier,58563,11
57089,Cheech Marin,11159,12
57089,Tommy Chong,63208,13
57089,Phil LaMarr,31549,14
75736,Bruce Willis,62,0
75736,Malin Åkerman,50463,1
75736,Nikki Reed,59252,2
75736,Deborah Ann Woll,212154,3
75736,Forest Whitaker,2178,4
75736,Brad Dourif,1370,5
75736,Shea Whigham,74242,6
75736,Michael Rosenbaum,19975,7
75736,Reila Aphrodite,107707,8
75736,Edrick Browne,112286,9
75736,Jimmy Lee Jr.,1393519,10
75736,P.J. Marshall,1410428,11
75736,Dan Silver,1744660,12
75736,Jill Stokesberry,92504,13
75736,Edrick Browne,112286,14
75736,Amanda Bosley,1744661,15
80280,Leticia Dolera,45060,0
80280,Javier Botet,111090,1
80280,Diego Martín,126771,2
80280,Ismael Martínez,141018,3
80280,Àlex Monner,1031744,4
80280,Carla Nieto,1031745,5
80280,Claire Baschet,1031746,6
80280,Mireia Ros,256062,7
80280,Ana Isabel Velásquez,1031748,8
80280,Emilio Mencheta,1031749,9
80280,Ramón Agirre,122461,10
80280,Paco Moreno,1324222,11
80280,Antonio Barroso,472547,12
80280,Carme Contreras,1361984,13
80280,Borja González,1602304,14
80280,David Ramírez,1602305,15
80280,Miguel Ángel González,1061539,16
80280,Xavier Ruano,1602310,17
80280,José de la Cruz,1602312,18
80280,Toni Sans,1602315,19
80280,Aitor Legardón,1602318,20
80280,Jana Soler,1602320,21
80280,Itziar Castro,1464946,22
80280,Blai Llopis,225127,23
80280,Fet Bamund,1602324,24
80280,Rosa Chevalier,1602325,25
80280,Santi Sans,555514,26
80280,José Javier Domínguez,1509256,27
80280,Isabel Llanos,1602330,28
80280,Miguel Ángel Alarcón,1602328,29
80280,Jose Mellinas,1149925,30
99770,Gérard Depardieu,16927,0
99770,Edouard Baer,41035,1
99770,Guillaume Gallienne,6554,2
99770,Vincent Lacoste,83797,3
99770,Valérie Lemercier,62531,4
99770,Fabrice Luchini,28255,5
99770,Catherine Deneuve,50,6
99770,Charlotte Le Bon,1021684,7
99770,Bouli Lanners,47822,8
99770,Dany Boon,37627,9
99770,Atmen Kelif,234022,10
99770,Jean Rochefort,24421,11
99770,Gérard Jugnot,21171,12
99770,Luca Zingaretti,72246,13
99770,Filippo Timi,105868,14
99770,Niccolò Senni,81510,15
99770,Neri Marcorè,88474,16
99770,Tristán Ulloa,16441,17
99770,Javivi,146301,18
99770,Götz Otto,10744,19
99770,Stéphane De Groodt,97085,20
82990,Katie Featherston,90596,0
82990,Kathryn Newton,221192,1
82990,Matt Shively,455033,2
82990,Aiden Lovekamp,984724,3
82990,Brady Allen,1033547,4
82990,Stephen Dunham,36803,5
82990,Alexondra Lee,42377,6
82990,Georgica Pettus,1790409,7
82990,Alisha Boe,1485380,8
82990,Brendon Eggertsen,1424716,9
82990,Sprague Grayden,118243,10
82990,Brian Boland,87220,11
82990,William Juan Prieto,141382,12
82990,Sara Mornell,156785,13
94348,Tyler Perry,80602,0
94348,Rachel Nichols,50347,1
94348,Jean Reno,1003,2
94348,Matthew Fox,28657,3
94348,Giancarlo Esposito,4808,4
94348,Edward Burns,12833,5
94348,Cicely Tyson,18249,6
94348,John C. McGinley,11885,7
94348,Chad Lindberg,9186,8
94348,Carmen Ejogo,37158,9
94348,Stephanie Jacobsen,83458,10
94348,Sonny Surowiec,1215401,11
83542,Tom Hanks,31,0
83542,Halle Berry,4587,1
83542,Jim Broadbent,388,2
83542,Hugo Weaving,1331,3
83542,Jim Sturgess,38941,4
83542,Bae Doona,21688,5
83542,Ben Whishaw,17064,6
83542,Keith David,65827,7
83542,James D'Arcy,19655,8
83542,Zhou Xun,71057,9
83542,David Gyasi,55411,10
83542,Susan Sarandon,4038,11
83542,Hugh Grant,3291,12
83542,Robert Fyfe,64160,13
83542,Martin Wuttke,49056,14
83542,Zhu Zhu,1077356,15
83542,Robin Morrissey,1118058,16
83542,Brody Nicholas Lee,1336199,17
83542,Amanda Walker,108620,18
83542,Raevan Lee Hanan,1323238,19
83542,Götz Otto,10744,20
83542,Mya-Lecia Naylor,972117,21
83542,Niall Greig Fulton,122648,22
83542,Louis Dempsey,1084849,23
83542,Martin Docherty,1336202,24
83542,Alistair Petrie,56100,25
83542,Sylvestra Le Touzel,65448,26
83542,Andrew Havill,176191,27
83542,Shaun Lawton,987260,28
83542,Victor Solé,1434242,29
61012,Adelaide Clemens,205474,0
61012,Kit Harington,239019,1
61012,Sean Bean,48,2
61012,Carrie-Anne Moss,530,3
61012,Radha Mitchell,8329,4
61012,Deborah Kara Unger,13549,5
61012,Malcolm McDowell,56890,6
61012,Martin Donovan,42993,7
61012,Heather Marks,1248845,8
61012,Roberto Campanella,8352,9
61012,Erin Pitt,1189293,10
61012,Peter Outerbridge,12978,11
61012,Jefferson Brown,83530,12
61012,Milton Barnes,1226806,13
61012,Rachel Sellan,1797078,14
61012,Arlene Duncan,125582,15
61012,Boyd Banks,20196,16
61012,Jacky Lai,1772357,17
61012,James Kirchner,20178,18
61012,Conrad Bergschneider,27586,19
61012,Darren Josephs,1384518,20
61012,Peter Schoelier,1480971,21
82684,Gerard Butler,17276,0
82684,Jonny Weston,928575,1
82684,Elisabeth Shue,1951,2
82684,Abigail Spencer,123725,3
82684,Leven Rambin,207401,4
82684,Taylor Handley,66741,5
82684,Channon Roe,76314,6
82684,Jenica Bergere,113818,7
82684,Cooper Timberline,928574,8
82684,Harley Graham,1212271,9
82684,Steven Wiig,928577,10
82684,Andy Arness,928579,11
82684,Scott Eastwood,928572,12
87826,Salma Hayek,3136,0
87826,Kevin James,32895,1
87826,Henry Winkler,31903,2
87826,Joe Rogan,91609,3
87826,Reggie Lee,22075,4
87826,Greg Germann,19974,5
87826,Bas Rutten,89402,6
87826,Charice,232500,7
87826,Nicholas R. Grava,935500,8
87826,Frank Coraci,57370,9
87826,Olivia Jordan,1507448,10
87826,Nikki Tyler-Flynn,1395904,11
87826,Rich Manley,1588955,12
87826,Jason Sandler,1811221,13
64689,Brad Pitt,287,0
64689,Scoot McNairy,59233,1
64689,Ben Mendelsohn,77335,2
64689,James Gandolfini,4691,3
64689,Ray Liotta,11477,4
64689,Richard Jenkins,28633,5
64689,Vincent Curatola,171719,6
64689,Sam Shepard,9880,7
64689,Slaine,133067,8
64689,Max Casella,7133,9
64689,Trevor Long,1163266,10
64689,Linara Washington,155520,11
64689,Ross Brodar,1660692,12
64689,Wade Allen,15359,13
64689,Christopher Berry,1173099,14
64689,Kenneth Brown Jr.,1088041,15
64689,Mustafa Harris,1273239,16
64689,John McConnell,16459,17
64689,Dared Wright,1766784,18
64689,Joe Chrest,141762,19
113947,John Hawkes,16861,0
113947,Helen Hunt,9994,1
113947,William H. Macy,3905,2
113947,Moon Bloodgood,56455,3
113947,Annika Marks,1099170,4
113947,W. Earl Brown,6951,5
113947,Blake Lindsley,41690,6
113947,Adam Arkin,55257,7
113947,Robin Weigert,79087,8
113947,Robin Weigert,79087,9
113947,Ming Lo,945062,10
113947,Rusty Schwimmer,34407,11
113947,Jennifer Kumiyama,1519596,12
113947,Tobias Forrest,1448895,13
113947,Jarrod Bailey,1009266,14
113947,James Martinez,104482,15
113947,Daniel Quinn,85949,16
113947,B.J. Clinkscales,1464843,17
113947,Rhea Perlman,24203,18
82690,John C. Reilly,4764,0
82690,Sarah Silverman,7404,1
82690,Jack McBrayer,58737,2
82690,Jane Lynch,43775,3
82690,Alan Tudyk,21088,4
82690,Mindy Kaling,125167,5
82690,Joe Lo Truglio,21131,6
82690,Ed O'Neill,18977,7
82690,Dennis Haysbert,352,8
82690,Adam Carolla,76245,9
82690,Horatio Sanz,52117,10
82690,Rich Moore,165787,11
82690,Edie McClurg,3202,12
82690,Jess Harnell,84495,13
82690,Rachael Harris,46074,14
82690,Skylar Astin,73128,15
82690,Katie Lowes,108253,16
82690,Jamie Elman,95002,17
82690,Josie Trinidad,1447307,18
82690,Cymbre Walk,1461416,19
82690,Phil Johnston,567562,20
82690,Stefanie Scott,106490,21
82690,John DiMaggio,31531,22
82690,Raymond S. Persi,1223658,23
82690,Brian Kesinger,1461363,24
82690,Martin Jarvis,126363,25
82690,Tucker Gilmore,1340663,26
82690,Brandon Scott,1232689,27
82690,Tim Mertens,61958,28
82690,Maurice LaMarche,34521,29
82690,Roger Craig Smith,75038,30
82690,Kyle Hebert,571225,31
82690,Reuben Langdon,237163,32
82690,Gerald C. Rivers,1173048,33
82690,Kevin Deters,137194,34
82690,Jamie Sparer Roberts,137198,35
82690,Ava Acres,1340664,36
82690,Isabella Acres,210877,37
82690,Bob Bergen,78317,38
82690,David Boat,87176,39
82690,Mike Carlsen,1457476,40
82690,Reed Buck,1114051,41
82690,David Cowgill,60232,42
82690,Jim Cummings,12077,43
82690,Debi Derryberry,73016,44
82690,Terri Douglas,186605,45
82690,Sandy Fox,91023,46
82690,Eddie Frierson,146186,47
82690,Earl Ghaffari,1341141,48
82690,Emily Hahn,1096415,49
82690,Jennifer Hale,81667,50
82690,Daniel Kaz,1340676,51
82690,Dave Kohut,1610452,52
82690,Lauren MacMullan,1214800,53
82690,Mona Marshall,111466,54
82690,Scott Menville,113916,55
82690,Laraine Newman,35159,56
82690,Paul Pape,174563,57
82690,Lynwood Robinson,1296646,58
82690,Trenton Rogers,204505,59
82690,Jadon Sand,1340685,60
82690,Kath Soucie,60739,61
82690,April Stewart,111467,62
82690,Fred Tatasciore,60279,63
82690,Jennifer Christine Vera,1464361,64
82690,E.G. Daily,15274,65
82693,Bradley Cooper,51329,0
82693,Jennifer Lawrence,72129,1
82693,Robert De Niro,380,2
82693,Jacki Weaver,67837,3
82693,Chris Tucker,66,4
82693,Anupam Kher,6217,5
82693,John Ortiz,40543,6
82693,Shea Whigham,74242,7
82693,Julia Stiles,12041,8
82693,Dash Mihok,6066,9
82693,Bonnie Aarons,87287,10
82693,Brea Bee,108920,11
82693,Paul Herman,58535,12
82693,Matthew Russell,239111,13
82693,Cheryl Williams,1271780,14
82693,Patrick McDade,1128450,15
82693,Phillip Chorba,1271781,16
82693,Mary Regency Boies,1271782,17
82693,Anthony Lawton,1271783,18
82693,Patsy Meck,1271784,19
82693,Jeff Reim,1271785,20
82693,Samantha Gelnaw,1826604,21
82693,Ted Barba,1569483,22
82693,Madhu Narula,1826618,23
82693,Pete Postiglione,125791,24
82693,Sanjay Shende,1826620,25
82693,Mihir Pathak,1256515,26
82693,Tiffany E. Green,1343242,27
82693,Dicky Eklund Jr.,1673016,28
82693,Lana Rossi,1826609,29
82693,Todd Anthony,1349767,30
82693,Traci Law,1564329,31
82693,Maria Breyman,1530879,32
82693,Jaclyn McHugh,1540275,33
82693,Erica Lynne Marszalek,1385062,34
82693,Carol Anne Mueller,1826623,35
82693,Lavonne Nichols,1540266,36
82693,Robert Bizik,1569578,37
82693,Jeffrey Mowery,1344726,38
82693,Joe Cappelletti,198845,39
82693,Lindsay Schnebly,1195613,40
82693,Luisa Diaz,1478288,41
82693,Liam Ferguson,1564318,42
82693,Shawn Gonzalez,1385070,43
82693,Jae Greene,1569580,44
82693,Marty Krzywonos,1569581,45
82693,Matthew James Gulbranson,1408875,46
82693,Andrea Havens,569071,47
82693,David Kneeream,1569582,48
82693,Raymond Mamrak,1106629,49
82693,Montana Marks,1334375,50
82693,Jeni Miller,1569736,51
82693,Charles Pendelton,1569740,52
82693,Vincent Riviezzo,1569743,53
82693,Thomas Walton,1569744,54
82693,Michelle Santiago,1540271,55
82693,Ryan Shank,1540280,56
82693,Ryan Tygh,1344725,57
82693,Jen Weissenberg,1269034,58
82693,Brian Anthony Wilson,127070,59
82693,Mike Wilson,1343492,60
82693,Mark Falvo,1574936,61
87502,Denzel Washington,5292,1
87502,Don Cheadle,1896,2
87502,Bruce Greenwood,21089,3
87502,Kelly Reilly,17521,4
87502,John Goodman,1230,5
87502,Brian Geraghty,49271,6
87502,Nadine Velazquez,65196,7
87502,Tamara Tunie,42694,8
87502,Melissa Leo,6832,9
87502,Garcelle Beauvais,31647,10
87502,Justin Martin,208956,11
87502,Peter Gerety,1986,12
87502,James Badge Dale,18473,13
87502,Sharon Blackwood,146025,14
87502,Carter Cabassa,1201512,15
87502,John Crow,1705792,16
87502,Dane Davenport,1371098,17
87502,Piers Morgan,1220147,18
96724,Keira Knightley,116,0
96724,Jude Law,9642,1
96724,Aaron Taylor-Johnson,27428,2
96724,Kelly Macdonald,9015,3
96724,Matthew Macfadyen,15576,4
96724,Domhnall Gleeson,93210,5
96724,Ruth Wilson,47720,6
96724,Alicia Vikander,227454,7
96724,Olivia Williams,11616,8
96724,Emily Watson,1639,9
96724,Michelle Dockery,70904,10
96724,Raphaël Personnaz,147041,11
96724,Cara Delevingne,1289968,12
96724,Emerald Fennell,1252934,13
96724,Holliday Grainger,302165,14
96724,Hera Hilmar,586286,15
96724,Bill Skarsgård,137905,16
96724,Alexandra Roach,237020,17
96724,David Wilmot,73287,18
96724,Tannishtha Chatterjee,87297,19
96724,Kenneth Collard,997569,20
96724,Susanne Lothar,19123,21
96724,Pip Torrens,36666,22
96724,Steve Evets,83814,23
96724,Thomas Howes,224192,24
96724,Henry Lloyd-Hughes,513677,25
96724,Luke Newberry,214019,26
96724,Oskar McNamara,1135127,27
96724,Aruhan Galieva,1347005,28
96724,Guro Nagelhus Schia,1561789,29
96724,Kyle Soller,1390505,30
96724,Max Bennett,1428460,31
96724,Buffy Davis,86048,32
96724,Marine Battier,1795832,33
96724,Eric MacLennan,29412,34
96724,Bryan Hands,1470867,35
96724,Sam Cox,1235855,36
96724,Jude Monk McGowan,1795833,37
96724,Antony Byrne,1242809,38
96724,Giles King,1411355,39
96724,Eros Vlahos,81269,40
96724,Theo Morrissey,1795827,41
96724,Cecily Morrissey,1795828,42
96724,Freya Galpin,1795829,43
96724,Octavia Morrissey,1795830,44
96724,Beatrice Morrissey,1795831,45
96724,Bodil Blain,1795834,46
96724,Jamie Beamish,203575,47
96724,Shirley Henderson,1834,48
96724,Michael Shaeffer,1563431,49
96724,Nick Holder,206726,50
96724,John Bradley,1010135,51
96724,Vicky McClure,148139,52
96724,Inga Leps,1536116,53
87827,Suraj Sharma,933160,0
87827,Irrfan Khan,76793,1
87827,Ayush Tandon,935504,2
87827,Gautam Belur,1133846,3
87827,Adil Hussain,227849,4
87827,Tabu,55062,5
87827,Ayaan Khan,1377778,6
87827,Mohd Abbas Khaleeli,1133848,7
87827,Vibish Sivakumar,1133849,8
87827,Rafe Spall,28847,9
87827,Gérard Depardieu,16927,10
87827,James Saito,77155,11
87827,Jun Naito,121702,12
87827,Andrea Di Stefano,40541,13
87827,Shravanthi Sainath,1271647,14
87827,Elie Alouf,1271648,15
87827,Padmini Ramachandran,1271649,16
87827,T.M. Karthik,1271650,17
87827,Amarendran Ramanan,1271651,18
87827,Hari Mina Bala,1271652,19
87827,Wang Bo-Chieh,966327,20
97430,Russell Crowe,934,0
97430,Lucy Liu,140,1
97430,Jamie Chung,78324,2
97430,RZA,150,3
97430,Zhu Zhu,1077356,4
97430,Dave Bautista,543530,5
97430,Cung Le,116637,6
97430,Rick Yune,10883,7
97430,Gordon Liu Chia-Hui,240171,8
97430,Mary Christina Brown,144503,9
97430,Jin Au-Yeung,8178,10
97430,Byron Mann,57748,11
97430,Andrew Ng,1115351,12
97430,Chen Kuan-Tai,88351,13
97430,Yoyao Hsueh,965554,14
97430,Telly Liu,1115352,15
97430,Grace Huang,931264,16
97430,Andrew Lin,130562,17
97430,Pam Grier,2230,18
97430,Terence Yin,74196,19
97430,Daniel Wu,64436,20
84194,AnnaLynne McCord,82662,0
84194,Traci Lords,10826,1
84194,Ariel Winter,42160,2
84194,Roger Bart,45566,3
84194,Jeremy Sumpter,65838,4
84194,John Waters,10367,5
84194,Malcolm McDowell,56890,6
84194,Marlee Matlin,19797,7
84194,Matthew Gray Gubler,5661,8
84194,Ray Wise,6719,9
84194,Molly McCook,1202361,10
84194,Natalie Dreyfuss,207899,11
84194,Cole Bernstein,979899,12
84194,Matthew Fahey,198812,13
84194,Sidney Franklin,84944,14
84194,Brennan Bailey,212331,15
84194,Emily Bicks,1346990,16
118957,Sharni Vinson,138010,0
118957,Phoebe Tonkin,145247,1
118957,Julian McMahon,20402,2
118957,Xavier Samuel,109438,3
118957,Cariba Heine,210275,4
118957,Alex Russell,558466,5
118957,Lincoln Lewis,94798,6
118957,Alice Parkinson,144286,7
118957,Qi Yuwu,1239123,8
118957,Richard Brancatisano,990513,9
118957,Chris Betts,109546,10
118957,Daniel Wyllie,3062,11
118957,Damien Garvey,272408,12
118957,Adrian Pang,1211862,13
118957,Martin Sacks,169901,14
118957,Simon Edds,1828715,15
118957,Nicholas McCallum,62744,16
46429,Wesley Snipes,10814,0
46429,Riley Smith,67850,1
46429,Tanit Phoenix,37769,2
46429,Simona Brhlikova,136136,4
46429,Steven Elder,80371,5
46429,Jenny Gago,129872,7
46429,Kevin Howarth,92996,8
46429,Alyssa Pridham,136137,9
46429,Alex Avant,136138,10
46429,Hector Hank,136139,11
46429,Jack Bowyer,136140,12
46429,Patrick Bergin,29459,13
123105,Kristen Connolly,210824,0
123105,Will Rogers,1188239,1
123105,Michael Beasley,143261,2
123105,Christopher Denham,61510,3
123105,Kenny Alfonso,1088939,4
123105,Kether Donohue,588972,5
123105,Anthony Reynolds,1088938,6
123105,Frank Deal,171886,7
123105,Kimberly Campbell,542,8
123105,Lamya Jezek,1331647,9
123105,Lucia Forte,1388473,10
123105,Nansi Aluka,1692568,11
123105,Stephen Kunken,79991,12
123105,Beckett Clayton-Luce,1692571,13
123105,Dave Hager,128209,14
123105,Tara Polhemus,1692582,15
123105,Stacy Rabon,1205391,16
123105,Justin Welborn,74136,17
123105,Jack Landry,1183801,18
123105,Robert C. Treveiler,52490,19
123105,Brandon Hanson,78406,20
123105,Heidi Lawson,1694083,21
123105,Jody Thompson,1024312,22
123105,Andy Stahl,21083,23
123105,Zoe Clarke,1694088,24
123105,Wyatt Hays,1694094,25
123105,Brandon O'Dell,1873078,26
123105,John Harrington Bland,1215378,28
123105,James Patrick Freetly,1181555,29
123105,Alisa Harris,1407899,30
123105,Truman Brothers,1694098,31
123105,Tim Parati,65171,32
123105,Bridget Gethins,192487,33
123105,Sue Plassmann,1694099,34
123105,Tim Ross,216205,35
123105,Jane McNeill,1078610,36
123105,Anthony Reynolds,1088938,37
123105,Zach Hanner,1392671,38
123105,Rasool J'Han,33271,39
123105,Troy Rudeseal,1694113,40
123105,Mellie Boozer,1694114,41
127493,Nicolas Cage,2963,0
127493,Malin Åkerman,50463,1
127493,Josh Lucas,6164,2
127493,Sami Gayle,506085,3
127493,Danny Huston,6413,4
127493,Mark Valley,136530,5
127493,Michelle Torres,1084799,6
127493,Tanc Sade,191260,7
127493,Marcus Lyle Brown,16460,8
127493,M.C. Gainey,22132,9
127493,Bernadette Ralphs,1286019,10
