movie_id,title,original_language,release_date,runtime,budget,revenue,popularity,vote_count,vote_average,collection,oscar_nominations
453,A Beautiful Mind,en,11/12/2001,135,60000000.00,313542341.00,11.9,3087,7.7,,0
576,The Wild Bunch,en,17/06/1969,145,6244087.00,638641.00,11.7,266,7.7,,2
655,"Paris, Texas",en,19/05/1984,147,1746964.00,2181987.00,11.6,282,7.7,,0
873,The Color Purple,en,18/12/1985,154,15000000.00,146292009.00,11.6,345,7.7,,11
76,Before Sunrise,en,27/01/1995,105,2500000.00,5535405.00,11.3,984,7.7,Before... Collection,0
81,Nausicaä of the Valley of the Wind,ja,11/03/1984,117,1000000.00,3301446.00,11.3,808,7.7,,0
593,Solaris,ru,20/03/1972,167,1000000.00,229210.00,11.1,364,7.7,,0
2118,L.A. Confidential,en,19/09/1997,138,35000000.00,126216940.00,11,1340,7.7,,0
33,Unforgiven,en,07/08/1992,131,14000000.00,159157447.00,10.9,1133,7.7,,0
343,Harold and Maude,en,20/12/1971,91,1200000.00,4535.00,10.9,266,7.7,,1
583,Life of Brian,en,17/08/1979,94,4000000.00,20045115.00,10.7,1230,7.7,,0
16,Dancer in the Dark,en,17/05/2000,140,12800000.00,40031879.00,10.7,392,7.7,Heart of Gold Collection,1
96721,Rush,en,02/09/2013,123,38000000.00,90247624.00,10.6,2310,7.7,,0
37797,Whisper of the Heart,ja,15/07/1995,111,,,10.6,349,7.7,,0
10775,Infernal Affairs,cn,12/12/2002,101,6428966.00,8836958.00,10.4,490,7.7,Infernal Affairs Collection,0
247,The Killing,en,08/05/1956,85,,,10.2,290,7.7,,
2440,Joint Security Area,ko,09/09/2000,110,,,10.2,115,7.7,,0
903,Cool Hand Luke,en,22/06/1967,126,3000000.00,16217773.00,9.7,390,7.7,,0
336,"Duck, You Sucker",it,20/10/1971,157,,,9.6,176,7.7,,0
2011,Persepolis,fr,23/05/2007,95,7300000.00,22783990.00,9.5,461,7.7,,1
93,Anatomy of a Murder,en,01/07/1959,160,,,9.5,207,7.7,,
3034,Young Frankenstein,en,15/12/1974,106,2800000.00,86273333.00,9.3,880,7.7,,2
149870,The Wind Rises,ja,20/07/2013,126,30000000.00,117932401.00,9.3,720,7.7,,0
13363,The Man from Earth,en,10/06/2007,87,,,9.3,696,7.7,The Man from Earth Collection,
234200,Pride,en,12/09/2014,119,,,9.1,457,7.7,,0
136,Freaks,en,20/02/1932,64,,,9.1,228,7.7,,
152742,The Best Offer,en,01/01/2013,124,13500000.00,19255873.00,9,719,7.7,,0
14574,The Boy in the Striped Pyjamas,en,07/05/2008,94,12500000.00,20416563.00,8.9,1492,7.7,,0
981,The Philadelphia Story,en,05/12/1940,112,,,8.9,196,7.7,,
1578,Raging Bull,en,14/11/1980,129,18000000.00,23000000.00,8.9,968,7.7,,0
826,The Bridge on the River Kwai,en,02/10/1957,161,3000000.00,27200000.00,8.9,554,7.7,,
108,Three Colors: Blue,fr,10/01/1993,98,,,8.8,311,7.7,Three Colors Collection,0
265195,Wild Tales,es,21/08/2014,125,3300000.00,31478893.00,8.8,878,7.7,,1
244,King Kong,en,07/04/1933,100,672000.00,10000000.00,8.7,346,7.7,King Kong (1933 series),
6075,Carlito's Way,en,10/11/1993,144,30000000.00,36516012.00,8.7,805,7.7,,0
16391,Black Narcissus,en,01/01/1947,100,,,8.7,106,7.7,,
28178,Hachi: A Dog's Tale,en,13/06/2009,93,16000000.00,47801389.00,8.6,1769,7.7,,0
110160,Laurence Anyways,fr,18/05/2012,168,9500000.00,12250.00,8.6,190,7.7,,
223,Rebecca,en,12/04/1940,130,1288000.00,6000000.00,8.6,346,7.7,,
269,Breathless,fr,16/03/1960,90,400000.00,594039.00,8.2,322,7.7,,1
16804,Departures,ja,13/09/2008,130,,,8.2,202,7.7,,0
982,The Manchurian Candidate,en,24/10/1962,126,80000000.00,96105910.00,8,188,7.7,,2
15097,Fear City: A Family-Style Comedy,en,09/03/1994,93,,,8,193,7.7,,0
793,Blue Velvet,en,01/08/1986,120,6000000.00,8551228.00,7.9,758,7.7,,1
3114,The Searchers,en,13/03/1956,119,,,7.8,332,7.7,,
613,Downfall,de,08/09/2004,156,18339750.00,92180910.00,7.7,1059,7.7,,1
653,Nosferatu,de,15/03/1922,94,,,7.4,373,7.7,,
393559,My Life as a Zucchini,fr,12/10/2016,66,8000000.00,292279.00,7.3,215,7.7,,1
198,To Be or Not to Be,en,05/03/1942,99,,,7.3,119,7.7,,
347201,Boruto: Naruto the Movie,ja,07/08/2015,100,,,7.2,162,7.7,Naruto Collection,0
234,The Cabinet of Dr. Caligari,de,25/02/1920,78,,,7.2,279,7.7,,
4977,Paprika,ja,01/10/2006,90,300000.00,961196.00,7.1,416,7.7,,0
4808,Charade,en,05/12/1963,113,4000000.00,13474588.00,7.1,351,7.7,,1
13855,The Chaser,ko,14/02/2008,125,2650000.00,36496231.00,7.1,250,7.7,,0
12104,Pink Floyd: The Wall,en,14/07/1982,95,12000000.00,22244207.00,6.8,363,7.7,,0
26280,I Killed My Mother,fr,05/06/2009,96,,,6.7,320,7.7,,
11482,The Tenant,fr,26/05/1976,125,,,6.6,181,7.7,,0
22843,Evangelion: 2.0 You Can (Not) Advance,ja,26/06/2009,108,,,6.5,129,7.7,Rebuild of Evangelion,0
3777,Throne of Blood,ja,15/01/1957,110,,,6.5,181,7.7,,
3078,It Happened One Night,en,22/02/1934,105,325000.00,4500000.00,6.5,283,7.7,,
9702,Bound by Honor,en,05/02/1993,180,35000000.00,4496583.00,6.4,116,7.7,,0
13398,Tokyo Godfathers,ja,29/12/2003,92,,,6.3,178,7.7,,0
1075,"Black Cat, White Cat",sr,01/06/1998,127,,,6.3,160,7.7,,0
11953,Kagemusha,ja,26/04/1980,180,6000000.00,4018532.00,6.2,135,7.7,,2
962,The Gold Rush,en,25/06/1925,95,923000.00,2500000.00,6.2,308,7.7,,
9421,The Dinner Game,fr,15/04/1998,80,12500000.00,78599508.00,6.1,408,7.7,,0
309,The Celebration,da,20/05/1998,105,1300000.00,1657778.00,6.1,213,7.7,,1
18329,Happy Together,zh,17/05/1997,96,4200000.00,1539811.00,5.9,103,7.7,,0
15251,Eddie Murphy: Delirious,en,17/08/1983,69,,,5.8,104,7.7,,
2786,Pierrot le Fou,fr,29/08/1965,110,300000.00,148564.00,5.6,134,7.7,,1
776,The Rules of the Game,fr,08/06/1939,110,,,5.6,109,7.7,,
11220,Fallen Angels,cn,06/09/1995,96,,,5.5,113,7.7,,0
12093,Lilya 4-ever,sv,23/08/2002,109,,,5.5,141,7.7,,0
15265,The Red Balloon,en,19/10/1956,34,,,5.3,101,7.7,,
11787,Harvey,en,13/10/1950,104,,,5.3,159,7.7,,
31442,Ivan's Childhood,ru,05/05/1962,95,,,5.2,109,7.7,,0
375572,Italian Race,it,07/04/2016,119,,,4.9,187,7.7,,
9343,Fitzcarraldo,de,04/03/1982,158,1400000.00,4475.00,4.8,151,7.7,,1
203217,My Mom Is a Character,pt,21/06/2013,85,,,4.4,117,7.7,My Mom is a Character Collection,
8327,The Holy Mountain,en,01/05/1973,114,750000.00,112094.00,4.2,143,7.7,,0
72478,@Suicide Room,pl,04/03/2011,110,,,3.7,113,7.7,,
283995,Guardians of the Galaxy Vol. 2,en,19/04/2017,137,200000000.00,863416141.00,185.3,4858,7.6,Guardians of the Galaxy Collection,1
263115,Logan,en,28/02/2017,137,97000000.00,616801808.00,54.6,6310,7.6,The Wolverine Collection,1
296096,Me Before You,en,02/06/2016,110,20000000.00,207945075.00,34.3,2674,7.6,,0
137113,Edge of Tomorrow,en,27/05/2014,113,178000000.00,370541256.00,32,4979,7.6,,0
207703,Kingsman: The Secret Service,en,29/01/2015,130,81000000.00,414351546.00,28.2,6069,7.6,Kingsman Collection,0
1417,Pan's Labyrinth,es,27/05/2006,118,19000000.00,83258226.00,26.8,3122,7.6,,0
286217,The Martian,en,30/09/2015,141,108000000.00,630161890.00,25.6,7442,7.6,,7
12,Finding Nemo,en,30/05/2003,100,94000000.00,940335536.00,25.5,6292,7.6,Finding Nemo Collection,0
242582,Nightcrawler,en,23/10/2014,117,8500000.00,38697217.00,21.3,3475,7.6,,1
10674,Mulan,en,18/06/1998,88,90000000.00,304320254.00,21.2,2089,7.6,Mulan Collection,1
57158,The Hobbit: The Desolation of Smaug,en,11/12/2013,161,250000000.00,958400000.00,20.6,4633,7.6,The Hobbit Collection,3
49026,The Dark Knight Rises,en,16/07/2012,165,250000000.00,1084939099.00,20.6,9263,7.6,The Dark Knight Collection,0
273248,The Hateful Eight,en,25/12/2015,167,44000000.00,155760117.00,20.3,4405,7.6,,0
100402,Captain America: The Winter Soldier,en,20/03/2014,136,170000000.00,714766572.00,18.7,5881,7.6,Captain America Collection,1
9479,The Nightmare Before Christmas,en,09/10/1993,76,18000000.00,75634409.00,17.7,2135,7.6,,1
382591,Two Is a Family,fr,07/12/2016,118,,,17.2,765,7.6,,
10193,Toy Story 3,en,16/06/2010,103,200000000.00,1066969703.00,17,4710,7.6,Toy Story Collection,0
288,High Noon,en,27/03/1952,85,730000.00,8000000.00,16.7,343,7.6,,
222935,The Fault in Our Stars,en,16/05/2014,125,12000000.00,307166834.00,16.3,3868,7.6,,0
10386,The Iron Giant,en,06/08/1999,86,70000000.00,23159305.00,15.4,1470,7.6,,0
845,Strangers on a Train,en,18/06/1951,101,1200000.00,7000000.00,15.4,379,7.6,,
2493,The Princess Bride,en,18/09/1987,98,16000000.00,30857814.00,15.2,1518,7.6,,1
1700,Misery,en,28/11/1990,107,20000000.00,61276872.00,15,1085,7.6,,0
89,Indiana Jones and the Last Crusade,en,24/05/1989,127,48000000.00,474171806.00,14.8,3221,7.6,Indiana Jones Collection,0
587,Big Fish,en,25/12/2003,125,70000000.00,122919055.00,14.7,2064,7.6,,1
264660,Ex Machina,en,21/01/2015,108,15000000.00,36869414.00,14.1,4862,7.6,,0
11031,This Is Spinal Tap,en,04/05/1984,82,2500000.00,4736202.00,14,413,7.6,,0
109424,Captain Phillips,en,10/10/2013,134,55000000.00,95000000.00,13.8,2495,7.6,,6
1646,Freedom Writers,en,05/01/2007,123,21000000.00,41170784.00,13.6,368,7.6,,0
175,The Big Blue,fr,11/05/1988,168,8000000.00,3992246.00,13.5,364,7.6,,0
9800,Philadelphia,en,22/12/1993,125,26000000.00,206678440.00,13.4,1019,7.6,,0
17431,Moon,en,12/06/2009,97,5000000.00,9760104.00,13.3,1831,7.6,,0
11005,Awakenings,en,19/12/1990,120,31000000.00,52096475.00,13.2,568,7.6,,3
284427,Who Am I,de,25/09/2014,105,,,13,430,7.6,,
643,Battleship Potemkin,ru,24/12/1925,75,,,12.9,201,7.6,,
337703,The Red Turtle,fr,29/06/2016,80,,,12.9,241,7.6,,1
322,Mystic River,en,07/10/2003,138,25000000.00,156822020.00,12.6,1473,7.6,,0
391,A Fistful of Dollars,it,12/09/1964,99,200000.00,14500000.00,12.4,909,7.6,The Man With No Name Collection,0
891,All the President's Men,en,04/04/1976,138,8500000.00,70600000.00,12.4,424,7.6,,0
82702,How to Train Your Dragon 2,en,12/06/2014,102,145000000.00,609123048.00,12.3,3163,7.6,How to Train Your Dragon Collection,1
16859,Kiki's Delivery Service,ja,29/07/1989,103,6900000.00,18172849.00,12.2,768,7.6,,0
475,Bonnie and Clyde,en,18/07/1967,111,2500000.00,50700000.00,12.1,384,7.6,,0
37247,The Graduate,en,21/12/1967,106,3000000.00,104945305.00,12.1,855,7.6,,0
9081,Waking Life,en,23/01/2001,99,,,12.1,250,7.6,,0
261,Cat on a Hot Tin Roof,en,17/02/1958,108,3000000.00,17570324.00,11.8,168,7.6,,
283587,Beasts of No Nation,en,11/09/2015,137,6000000.00,9077700.00,11.7,476,7.6,,1
581,Dances with Wolves,en,09/11/1990,181,22000000.00,424208848.00,11.7,1084,7.6,,0
309809,The Little Prince,en,29/07/2015,92,64000000.00,97571250.00,11.4,771,7.6,,0
265169,Winter Sleep,tr,13/06/2014,196,,,11.3,132,7.6,,
1626,Vivre Sa Vie,fr,20/09/1962,85,64000.00,24517.00,11.3,105,7.6,,0
380,Rain Man,en,11/12/1988,133,25000000.00,412800000.00,11.3,1762,7.6,,0
45269,The King's Speech,en,06/09/2010,118,15000000.00,414211549.00,11.3,2817,7.6,,0
12405,Slumdog Millionaire,en,12/05/2008,120,15000000.00,377910544.00,11.3,2918,7.6,,0
117,The Untouchables,en,02/06/1987,119,25000000.00,76270454.00,11.1,1424,7.6,,0
221,Rebel Without a Cause,en,27/10/1955,111,,,11,351,7.6,,
164,Breakfast at Tiffany's,en,05/10/1961,110,2500000.00,9500000.00,10.9,1082,7.6,,0
301,Rio Bravo,en,17/03/1959,141,,,10.8,265,7.6,,
10907,The Adventures of Robin Hood,en,13/05/1938,102,2033000.00,3981000.00,10.7,170,7.6,,
925,Do the Right Thing,en,30/06/1989,120,6500000.00,37295445.00,10.5,301,7.6,,2
11010,The Postman,it,22/09/1994,108,3000000.00,21898920.00,10.2,181,7.6,,0
22584,To Have and Have Not,en,11/10/1944,100,,,10,112,7.6,,
8416,The Conformist,it,21/10/1970,107,750000.00,654277.00,9.9,129,7.6,,1
1939,Laura,en,11/10/1944,88,1020000.00,2000000.00,9.9,173,7.6,,
68,Brazil,en,20/02/1985,132,15000000.00,9949953.00,9.8,877,7.6,,2
902,The City of Lost Children,fr,16/05/1995,108,18000000.00,1738611.00,9.8,308,7.6,,0
553,Dogville,da,19/05/2003,178,10000000.00,16680836.00,9.8,619,7.6,USA: Land of Opportunities Collection,0
11898,Kind Hearts and Coronets,en,01/01/1949,106,,,9.8,109,7.6,,
821,Judgment at Nuremberg,en,01/12/1961,186,3000000.00,10000000.00,9.7,161,7.6,,0
1480,Touch of Evil,en,23/04/1958,95,829000.00,2247465.00,9.7,292,7.6,,
5165,L'Avventura,it,15/05/1960,143,,,9.6,117,7.6,Alienation Trilogy,2
37719,A Night at the Opera,en,08/11/1935,96,,,9.6,109,7.6,,
5143,Hannah and Her Sisters,en,07/02/1986,107,6400000.00,40084041.00,9.6,224,7.6,,0
632,Stalag 17,en,29/05/1953,120,,,9.5,143,7.6,,
990,The Hustler,en,25/09/1961,134,2000000.00,7600000.00,9.3,243,7.6,The Hustler Collection,0
262,The King of Comedy,en,18/12/1982,109,20000000.00,2537298.00,9.1,306,7.6,,0
51608,The Man from Nowhere,ko,04/08/2010,119,,,9,338,7.6,,0
329,Jurassic Park,en,11/06/1993,127,63000000.00,920100000.00,8.9,4956,7.6,Jurassic Park Collection,0
83389,From Up on Poppy Hill,ja,16/07/2011,91,22000000.00,61485364.00,8.8,332,7.6,,0
83666,Moonrise Kingdom,en,16/05/2012,94,16000000.00,68263166.00,8.7,1701,7.6,,0
20126,Deep Red,it,07/03/1975,126,,,8.5,237,7.6,,0
49797,I Saw the Devil,ko,12/08/2010,141,,,8.4,534,7.6,,0
180299,The Raid 2,id,27/03/2014,150,4500000.00,2627209.00,8.4,832,7.6,The Raid Collection,0
4024,Last Year at Marienbad,fr,25/05/1961,95,,,8.3,103,7.6,,1
3558,"Girl, Interrupted",en,21/12/1999,127,40000000.00,48350205.00,8.3,747,7.6,,0
113,"Spring, Summer, Fall, Winter... and Spring",ko,19/09/2003,103,,,8.2,240,7.6,,0
5967,The Umbrellas of Cherbourg,fr,19/02/1964,91,,,8.1,119,7.6,,5
11621,Porco Rosso,ja,18/07/1992,94,,,8.1,563,7.6,,0
10835,The Killer,cn,06/07/1989,110,,,8,179,7.6,,0
995,Stagecoach,en,02/03/1939,96,531374.00,1103757.00,8,216,7.6,,
8333,The Taking of Pelham One Two Three,en,02/10/1974,104,5000000.00,357.00,7.8,109,7.6,,2
251516,Kung Fury,en,22/05/2015,31,,,7.7,762,7.6,,
11016,Key Largo,en,31/07/1948,100,,,7.6,124,7.6,,
968,Dog Day Afternoon,en,11/08/1975,125,1800000.00,46665856.00,7.5,685,7.6,,0
7984,In the Name of the Father,en,12/12/1993,133,13000000.00,65796862.00,7.4,363,7.6,,7
16642,Days of Heaven,en,13/09/1978,94,3000000.00,3491799.00,7.4,236,7.6,,0
702,A Streetcar Named Desire,en,18/09/1951,125,1800000.00,8000000.00,7.3,291,7.6,,
11167,Peeping Tom,en,06/04/1960,101,150000.00,83957.00,7.2,148,7.6,,0
126319,Ernest & Celestine,fr,12/12/2012,78,12516654.00,8109160.00,7.2,148,7.6,,1
158,Knockin' on Heaven's Door,de,20/02/1997,87,4300000.00,214139.00,7.2,135,7.6,,0
11327,Midnight Express,en,12/09/1978,121,2300000.00,35000000.00,7.2,309,7.6,,0
177945,"Like Father, Like Son",ja,28/09/2013,121,,,7.1,119,7.6,,0
80,Before Sunset,en,10/02/2004,80,2700000.00,15992615.00,7,734,7.6,Before... Collection,1
40662,Batman: Under the Red Hood,en,27/07/2010,75,,,7,459,7.6,,
910,The Big Sleep,en,23/08/1946,116,,,7,244,7.6,,
3063,Duck Soup,en,17/11/1933,68,,,6.8,170,7.6,,
11657,Le Cercle Rouge,fr,19/10/1970,140,,,6.6,116,7.6,,0
900,Bringing Up Baby,en,18/02/1938,102,,,6.6,201,7.6,,
1633,Fried Green Tomatoes,en,27/12/1991,130,11000000.00,119418501.00,6.6,298,7.6,,2
16306,Fantastic Planet,fr,01/05/1973,72,,,6.3,140,7.6,,0
983,The Man Who Would Be King,en,03/12/1975,129,8000000.00,12678.00,6.2,148,7.6,,4
887,The Best Years of Our Lives,en,25/12/1946,172,2100000.00,23650000.00,6.1,148,7.6,,
1628,Jules and Jim,fr,23/01/1962,105,,,6,163,7.6,,2
25188,The Last Picture Show,en,03/10/1971,118,1300000.00,29133000.00,6,133,7.6,The Last Picture Show Collection,0
55,Amores perros,es,16/06/2000,154,2000000.00,20908467.00,6,537,7.6,,1
54186,Confessions,ja,04/06/2010,106,,,5.9,233,7.6,,
4203,Women on the Verge of a Nervous Breakdown,es,14/03/1988,88,700000.00,7179298.00,5.5,149,7.6,,1
851,Brief Encounter,en,24/11/1945,86,,,5.4,123,7.6,,
678,Out of the Past,en,13/11/1947,97,,,5.3,111,7.6,,
24653,The Consequences of Love,it,24/09/2004,100,2000000.00,2556056.00,5.3,125,7.6,,0
5910,Fireworks,ja,03/09/1997,103,,,5,118,7.6,,0
1879,Guess Who's Coming to Dinner,en,11/12/1967,108,4000000.00,56666667.00,5,174,7.6,,0
30018,Mother,ko,28/05/2009,128,5000000.00,17112713.00,5,192,7.6,,0
666,Central Station,pt,16/01/1998,113,2900000.00,5596708.00,4.9,132,7.6,,2
4480,Jean de Florette,fr,27/08/1986,120,,,4.9,113,7.6,The Water of the Hills Collection,0
3767,Gilda,en,14/02/1946,110,,,4.6,113,7.6,,
527,Once Were Warriors,en,02/09/1994,99,,,4,106,7.6,Once were Warriors Collection,0
22,Pirates of the Caribbean: The Curse of the Black Pearl,en,09/07/2003,143,140000000.00,655011224.00,47.3,7191,7.5,Pirates of the Caribbean Collection,5
671,Harry Potter and the Philosopher's Stone,en,16/11/2001,152,125000000.00,976475550.00,38.2,7188,7.5,Harry Potter Collection,3
140607,Star Wars: The Force Awakens,en,15/12/2015,136,245000000.00,2068223624.00,31.6,7993,7.5,Star Wars Collection,5
374720,Dunkirk,en,19/07/2017,107,100000000.00,519876949.00,30.9,2712,7.5,,0
272,Batman Begins,en,10/06/2005,140,150000000.00,374218673.00,28.5,7511,7.5,The Dark Knight Collection,1
597,Titanic,en,18/11/1997,194,200000000.00,1845034188.00,26.9,7770,7.5,,0
585,"Monsters, Inc.",en,01/11/2001,92,115000000.00,562816256.00,26.4,6150,7.5,"Monsters, Inc. Collection",0
127585,X-Men: Days of Future Past,en,15/05/2014,131,250000000.00,747862775.00,26.1,6155,7.5,X-Men Collection,1
674,Harry Potter and the Goblet of Fire,en,05/11/2005,157,150000000.00,895921036.00,24.9,5758,7.5,Harry Potter Collection,1
10020,Beauty and the Beast,en,13/11/1991,84,25000000.00,377350553.00,23.4,3029,7.5,Beauty and the Beast Collection,0
12444,Harry Potter and the Deathly Hallows: Part 1,en,17/10/2010,146,250000000.00,954305868.00,23.3,5708,7.5,Harry Potter Collection,2
11321,Seven Pounds,en,18/12/2008,123,55000000.00,168167691.00,21.7,2092,7.5,,0
8358,Cast Away,en,22/12/2000,143,90000000.00,429632142.00,21.3,3304,7.5,,2
2062,Ratatouille,en,22/06/2007,111,150000000.00,623722818.00,20.5,4510,7.5,,0
578,Jaws,en,18/06/1975,124,7000000.00,470654000.00,19.7,2628,7.5,The Jaws Collection,0
792,Platoon,en,18/12/1986,120,6000000.00,138530565.00,18.2,1236,7.5,,0
871,Planet of the Apes,en,07/02/1968,112,5800000.00,33395426.00,17.8,958,7.5,Planet of the Apes Original Collection,2
162,Edward Scissorhands,en,05/12/1990,105,20000000.00,53000000.00,17.6,3731,7.5,,1
319,True Romance,en,09/09/1993,120,12500000.00,12281551.00,17.2,762,7.5,,0
3133,Badlands,en,15/10/1973,94,450000.00,54396.00,16.6,301,7.5,,1
562,Die Hard,en,15/07/1988,131,28000000.00,140767956.00,16.6,4005,7.5,Die Hard Collection,4
137106,The Lego Movie,en,06/02/2014,100,60000000.00,469160692.00,16.4,3127,7.5,The Lego Movie Collection,1
1654,The Dirty Dozen,en,15/06/1967,150,5400000.00,45300000.00,15.6,309,7.5,The Dirty Dozen Collection,0
143,All Quiet on the Western Front,en,29/04/1930,133,,,15.2,166,7.5,,
747,Shaun of the Dead,en,09/04/2004,99,4000000.00,30039392.00,14.9,2479,7.5,,3
2649,The Game,en,12/09/1997,129,50000000.00,109423648.00,14.8,1556,7.5,,0
1366,Rocky,en,21/11/1976,119,1000000.00,117235147.00,14.8,1843,7.5,Rocky Collection,0
5528,The Chorus,fr,17/03/2004,96,5500000.00,88385944.00,14.8,553,7.5,,2
11902,Underground,sr,11/04/1995,170,14000000.00,182134.00,14.6,143,7.5,,0
10191,How to Train Your Dragon,en,05/03/2010,98,165000000.00,494878759.00,14.4,4319,7.5,How to Train Your Dragon Collection,2
10331,Night of the Living Dead,en,01/10/1968,96,114000.00,30000000.00,14.4,591,7.5,Living Dead Collection,0
665,Ben-Hur,en,26/12/1959,212,15000000.00,146900000.00,14.3,660,7.5,,
38985,Sorcerer,en,24/06/1977,121,22000000.00,12000000.00,14,104,7.5,,1
820,JFK,en,20/12/1991,189,40000000.00,205405498.00,13.8,513,7.5,,0
765,Evil Dead II,en,13/03/1987,84,3600000.00,5923044.00,13.5,760,7.5,Evil Dead Collection,0
592,The Conversation,en,07/04/1974,113,1600000.00,4420000.00,13.2,377,7.5,,3
782,Gattaca,en,07/09/1997,106,36000000.00,12532777.00,12.9,1846,7.5,,1
16958,The Asphalt Jungle,en,22/05/1950,112,,,12.9,102,7.5,,
9040,Serpico,en,05/12/1973,129,3000000.00,29800000.00,12.8,429,7.5,,2
334541,Manchester by the Sea,en,18/11/2016,135,9000000.00,75026965.00,12.8,1553,7.5,,0
9377,Ferris Bueller's Day Off,en,11/06/1986,103,6000000.00,70136369.00,12.7,1340,7.5,,0
3001,How to Steal a Million,en,13/07/1966,123,,,12.4,133,7.5,,0
47931,Elite Squad: The Enemy Within,pt,08/10/2010,115,,,12.3,477,7.5,Elite Squad Collection,0
1245,The Remains of the Day,en,05/11/1993,134,11500000.00,23237911.00,12.2,213,7.5,,8
9552,The Exorcist,en,26/12/1973,122,8000000.00,441306145.00,12.1,2046,7.5,The Exorcist Collection,0
2134,The Time Machine,en,17/08/1960,103,750000.00,5902.00,12.1,217,7.5,,0
244267,I Origins,en,18/07/2014,106,1000000.00,481234.00,11.9,1089,7.5,,0
256040,Baahubali: The Beginning,te,10/07/2015,159,40000000.00,100000000.00,11.8,138,7.5,Bahubali Collection,0
142,Brokeback Mountain,en,02/09/2005,134,14000000.00,178043761.00,11.8,1531,7.5,,0
805,Rosemary's Baby,en,12/06/1968,136,3200000.00,33395426.00,11.5,892,7.5,Rosemary's Baby Collection,0
625,The Killing Fields,en,02/11/1984,141,14400000.00,34700291.00,11.5,180,7.5,,0
198375,The Garden of Words,ja,31/05/2013,46,,,11.2,358,7.5,,
6844,The Ten Commandments,en,05/10/1956,220,13000000.00,122700000.00,11.1,358,7.5,,
2013,The Diving Bell and the Butterfly,fr,22/05/2007,112,14000000.00,19777647.00,11.1,290,7.5,,4
2000,Aguirre: The Wrath of God,de,29/12/1972,93,37000.00,37794.00,11,210,7.5,,0
1712,Giant,en,10/10/1956,201,5400000.00,35000000.00,10.9,169,7.5,,
11704,The Secret of NIMH,en,17/06/1982,82,7000000.00,14665733.00,10.8,186,7.5,The Secret Of NIMH Collection,0
364433,They Call Me Jeeg Robot,it,12/05/2015,112,,,10.6,575,7.5,,
348678,A Man Called Ove,sv,25/12/2015,116,4000000.00,3072662.00,10.4,198,7.5,,2
1587,What's Eating Gilbert Grape,en,17/12/1993,118,11000000.00,10032765.00,10.4,943,7.5,,1
993,Sleuth,en,10/12/1972,138,,,10.4,152,7.5,Sleuth Collection,4
205,Hotel Rwanda,en,11/09/2004,121,17500000.00,38000000.00,10.3,805,7.5,,3
11344,A Bittersweet Life,ko,31/03/2005,120,,,10.2,170,7.5,,
